year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1945,9.901,651.5,1,24,0,52,23,36
1946,9.278,744.6,3,15,0,67,24,44
1947,8.636,505.3,12,45,0,83,49,63
1948,9.851,607.3,1,19,0,58,12,24
1949,9.744,549.6,2,33,0,69,11,29
1950,9.682,706.9,2,25,0,62,17,33
1951,9.171,574.2,2,16,0,64,13,24
1952,9.148,675.1,3,24,0,68,16,48
1953,9.834,537.0,1,24,0,71,25,46
1954,8.278,604.8,0,12,0,72,35,33
1955,7.863,733.2,0,12,0,88,40,63
1956,7.474,833.1,0,8,0,88,36,48
1957,9.633,628.7,8,22,1,58,6,26
1958,8.863,838.6,0,23,0,77,20,53
1959,9.89,444.7,4,43,1,74,16,34
1960,9.036,664.9,0,17,0,61,18,17
1961,10.15,918.5,4,23,0,43,10,27
1962,8.297,562.3,1,18,0,69,20,29
1963,7.63,502.9,4,19,0,85,52,67
1964,8.624,410.8,12,42,0,72,31,39
1965,8.2,633.2,0,15,0,72,20,55
1966,9.376,854.8,1,23,0,49,23,0
1967,10.033,664.8,2,30,0,40,10,24
1968,9.102,697.2,0,17,0,68,15,41
1969,8.636,567.9,4,35,0,86,30,0
1970,8.218,705.3,1,23,0,79,27,0
1971,8.78,394.4,6,29,0,77,17,0
1972,8.093,570.6,2,16,0,79,19,0
1973,8.865,509.0,2,32,0,84,12,0
1974,9.02,593.9,2,13,0,56,3,0
1975,9.629,577.7,3,32,0,61,4,0
1976,9.099,400.6,7,35,0,80,24,0
1977,9.454,627.7,1,14,0,56,8,0
1978,8.677,433.8,0,15,0,67,17,0
1979,8.083,438.0,1,19,0,92,28,0
1980,8.53,521.4,1,16,0,74,19,0
1981,9.353,816.6,0,18,0,68,27,56
1982,9.837,411.3,4,47,0,67,22,25
1983,10.321,689.1,4,40,0,60,12,30
1984,8.645,755.7,5,14,1,71,11,29
1985,8.326,462.0,2,21,0,86,32,49
1986,8.587,710.5,4,29,0,74,35,48
1987,7.96,625.7,1,17,0,85,41,67
1988,10.341,582.8,1,25,0,56,0,25
1989,10.973,460.6,4,31,0,42,0,0
1990,10.96,547.6,5,26,1,34,3,8
1991,9.489,362.4,4,33,1,75,17,18
1992,10.332,679.2,5,34,1,53,8,12
1993,9.731,582.0,0,21,0,66,19,35
1994,10.561,752.5,12,37,0,47,10,20
1995,10.648,698.3,5,36,0,43,7,29
1996,7.107,410.9,2,17,0,98,38,49
1997,9.846,582.4,4,35,0,58,15,25
1998,10.741,675.1,7,30,1,34,5,19
1999,11.097,528.7,4,37,0,36,9,26
2006,14.436,147.9,0,12,0,1,0,0
2007,10.92,738.8,2,27,0,38,4,5
2008,10.584,521.1,11,37,0,46,5,8
2009,9.887,603.7,4,34,1,71,19,28
2010,8.986,513.2,10,34,1,73,40,61
2011,10.465,502.9,1,38,0,69,15,20
2012,10.03,523.6,8,32,1,52,18,25
2013,9.025,641.9,10,31,0,82,38,43
2014,11.084,626.1,4,27,0,48,4,10
2015,10.312,432.4,19,45,0,68,7,23
2016,10.478,602.5,10,41,0,59,11,18
2017,10.519,697.8,4,35,0,63,17,30
2018,11.136,474.3,18,70,0,64,19,30
2019,11.174,536.8,18,51,0,52,8,16
2020,11.246,609.3,9,39,0,38,1,1
2021,9.818,688.8,3,31,0,73,12,39
2022,11.543,492.5,15,63,0,52,0,9
2023,11.577,671.7,8,56,0,49,7,14
2024,12.11,736.2,11,52,0,32,7,5
