year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1945,8.595,752.1,1,24,0,80,31,42
1946,7.707,799.0,3,15,0,102,38,62
1947,7.711,723.4,12,45,0,108,55,72
1948,8.616,657.6,1,19,0,93,20,25
1949,8.565,699.1,2,33,0,101,12,35
1950,8.119,940.0,2,25,0,99,35,56
1951,8.336,706.1,2,16,0,80,13,26
1952,7.655,824.6,3,24,0,110,32,66
1953,8.846,558.2,1,24,0,95,28,49
1954,7.499,699.2,0,12,0,96,37,36
1955,7.018,845.0,0,12,0,117,44,73
1956,6.521,926.4,0,8,0,116,49,62
1957,8.355,716.7,8,22,1,90,13,34
1958,7.919,945.7,0,23,0,91,20,57
1959,8.62,533.1,4,43,1,100,25,42
1960,8.023,809.0,0,17,0,88,29,39
1961,8.581,1098.7,4,23,0,69,21,42
1962,6.625,658.9,1,18,0,113,40,52
1963,6.533,635.1,4,19,0,119,74,81
1964,7.571,536.3,12,42,0,102,42,53
1965,7.042,951.3,0,15,0,105,29,73
1966,8.082,1120.5,1,23,0,80,25,21
1967,8.604,799.2,2,30,0,75,18,39
1968,7.543,746.0,0,17,0,108,38,54
1969,7.084,692.2,4,35,0,126,55,0
1970,7.324,799.2,1,23,0,103,37,0
1971,7.871,490.5,6,29,0,99,20,0
1972,6.975,657.6,2,16,0,108,30,0
1973,7.622,624.6,2,32,0,120,20,0
1974,8.327,769.3,2,13,0,64,3,0
1975,8.31,648.6,3,32,0,89,12,0
1976,7.937,485.0,7,35,0,114,32,0
1977,8.429,809.5,1,14,0,81,12,0
1978,7.469,545.8,0,15,0,101,30,0
1979,7.376,608.1,1,19,0,115,29,0
1980,7.405,628.8,1,16,0,108,34,0
1981,7.927,982.9,0,18,0,105,40,91
1982,8.871,525.3,4,47,0,90,23,28
1983,8.864,773.5,4,40,0,95,22,42
1984,7.602,865.8,5,14,1,108,16,32
1985,7.323,566.9,2,21,0,117,48,67
1986,7.86,790.1,4,29,0,93,39,56
1987,7.128,719.5,1,17,0,111,49,68
1988,9.124,732.6,1,25,0,81,4,34
1989,9.58,626.1,4,31,0,78,7,4
1990,9.558,693.0,5,26,1,63,9,27
1991,8.238,500.6,4,33,1,104,24,19
1992,9.131,815.4,5,34,1,75,15,14
1993,8.271,802.9,0,21,0,94,33,58
1994,9.622,871.4,12,37,0,68,13,20
1995,8.836,780.6,5,36,0,86,27,52
1996,5.87,518.3,2,17,0,131,56,70
1997,8.675,711.1,4,35,0,84,19,42
1998,9.155,780.2,7,30,1,73,20,42
1999,11.097,528.7,4,37,0,36,9,26
2006,11.014,224.5,0,12,0,14,0,0
2007,9.479,881.0,2,27,0,65,12,8
2008,9.237,598.2,11,37,0,78,12,20
2009,8.897,779.6,4,34,1,92,26,40
2010,7.466,691.9,10,34,1,111,68,98
2011,9.32,622.4,1,38,0,92,17,20
2012,8.904,657.6,8,32,1,80,24,40
2013,8.166,749.8,10,31,0,108,38,45
2014,9.859,712.0,4,27,0,69,10,14
2015,9.796,534.1,19,45,0,82,7,24
2016,9.125,655.0,10,41,0,88,16,19
2017,9.41,814.1,4,35,0,82,18,31
2018,9.961,578.6,18,70,0,86,24,34
2019,10.006,637.8,18,51,0,76,9,16
2020,10.093,636.4,9,39,0,65,1,2
2021,8.746,715.4,3,31,0,100,15,45
2022,10.27,575.4,15,63,0,74,12,21
2023,10.698,777.7,8,56,0,63,10,22
