year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,10.753,379.9,3,35,0,46,0,6
1952,10.928,402.7,12,40,3,50,9,18
1953,11.218,248.4,8,40,0,66,11,13
1954,9.823,365.0,6,27,0,58,25,10
1955,9.596,440.7,2,35,0,86,22,41
1956,8.959,416.1,1,21,0,69,29,34
1957,11.033,362.6,8,31,0,39,7,3
1958,10.45,394.0,2,35,0,64,6,27
1959,11.37,302.8,8,60,0,64,6,15
1960,10.651,395.6,0,21,0,37,8,8
1961,11.54,447.0,6,34,0,31,7,12
1962,10.097,239.4,4,34,0,59,4,15
1963,7.999,231.3,8,25,2,79,45,56
1964,10.74,294.1,20,57,1,63,15,3
1965,9.882,542.0,1,22,0,64,5,21
1966,11.288,517.1,4,36,0,40,14,1
1967,11.521,456.3,11,42,0,43,5,2
1968,10.65,679.6,2,28,1,54,8,12
1969,10.384,487.2,5,48,0,75,12,16
1970,10.29,522.5,2,42,0,72,16,29
1971,10.549,265.4,13,51,0,70,20,23
1972,9.847,435.5,7,26,0,70,7,7
1973,10.755,370.8,15,55,0,70,3,6
1974,10.801,522.7,4,31,0,38,1,0
1975,11.314,492.7,9,53,0,45,0,6
1976,11.471,370.0,21,69,0,55,10,12
1977,11.029,511.9,2,33,0,38,2,8
1978,10.243,565.4,3,27,0,47,9,19
1979,9.964,491.4,3,36,0,62,20,38
1980,10.277,604.1,2,26,0,45,11,3
1981,10.87,598.6,6,33,0,52,11,24
1982,11.0,424.5,14,67,0,59,16,28
1983,11.729,524.1,17,64,0,43,3,5
1984,10.338,603.3,7,38,0,45,0,10
1985,9.756,378.2,4,37,0,75,28,40
1986,10.207,507.7,8,48,0,58,27,29
1987,10.483,383.4,2,28,0,41,24,28
1988,11.255,581.8,3,24,0,30,0,5
1989,11.777,425.2,6,40,0,24,5,0
1990,11.857,451.2,8,39,0,28,4,1
1991,10.938,270.1,10,52,2,50,17,14
1992,11.471,500.0,15,50,1,35,8,1
1993,11.189,378.8,6,42,0,47,15,2
1994,11.753,517.0,14,46,0,30,3,6
1995,11.729,652.9,12,51,0,29,5,7
1996,9.789,364.3,2,35,0,64,23,30
1997,11.165,331.8,7,50,0,40,17,30
1998,11.718,516.0,14,40,1,31,5,5
1999,12.02,422.5,8,52,0,35,3,5
2000,12.006,583.3,4,39,0,24,2,1
2001,11.874,508.7,14,46,0,31,3,6
2002,11.593,592.4,5,40,0,33,13,20
2003,12.043,270.5,25,88,7,65,13,15
2004,11.169,321.5,10,37,0,49,3,18
2005,16.202,187.2,12,33,0,0,0,0
2006,11.574,495.9,19,61,2,62,16,22
2007,12.582,461.5,5,50,0,19,2,0
2008,11.884,383.0,12,51,0,37,1,2
2009,11.435,485.9,8,47,0,56,13,17
2010,10.525,502.1,14,48,0,67,26,46
2011,12.032,378.6,7,63,0,53,6,9
2012,11.551,411.7,12,64,0,44,14,9
2013,10.884,507.8,13,47,2,67,20,26
2014,12.746,521.6,8,46,0,24,0,1
2015,11.956,308.3,26,62,3,44,2,4
2016,12.0,549.9,13,57,0,35,3,5
2017,12.152,417.5,15,63,0,44,9,5
2018,13.027,398.3,28,93,1,41,6,10
2019,12.48,439.6,23,69,0,39,5,5
2020,12.974,358.2,17,68,2,31,1,1
2021,11.29,541.9,6,44,0,47,7,12
2022,13.19,425.1,27,88,0,40,0,3
2023,12.253,403.6,19,78,0,60,22,7
2024,12.369,463.1,20,61,0,38,24,4
