year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.741,457.7,3,35,0,62,7,6
1952,9.395,559.7,12,40,3,80,15,21
1953,9.984,265.2,8,40,0,81,11,13
1954,8.939,452.4,6,27,0,75,25,10
1955,8.593,519.2,2,35,0,111,24,41
1956,8.003,455.2,1,21,0,94,38,45
1957,9.703,404.4,8,31,0,65,12,3
1958,9.417,467.0,2,35,0,75,10,27
1959,10.082,346.8,8,60,0,85,8,15
1960,9.578,460.5,0,21,0,57,11,13
1961,10.006,509.2,6,34,0,59,18,14
1962,8.44,320.2,4,34,0,94,17,33
1963,7.006,287.8,8,25,2,110,60,68
1964,9.631,360.5,20,57,1,81,21,9
1965,8.824,733.7,1,22,0,89,10,28
1966,9.994,631.1,4,36,0,60,14,3
1967,10.048,532.8,11,42,0,78,12,3
1968,9.123,731.2,2,28,1,95,20,19
1969,8.919,565.5,5,48,0,114,31,24
1970,9.153,584.9,2,42,0,94,26,36
1971,9.475,345.4,13,51,0,92,22,24
1972,8.613,532.1,7,26,0,99,18,8
1973,9.415,447.8,15,55,0,97,8,15
1974,10.036,629.8,4,31,0,48,2,0
1975,9.878,549.3,9,53,0,69,4,6
1976,10.013,448.8,21,69,0,81,19,17
1977,9.893,629.6,2,33,0,56,7,9
1978,9.002,678.8,3,27,0,73,17,26
1979,9.109,627.5,3,36,0,73,20,39
1980,9.056,672.8,2,26,0,78,16,15
1981,9.525,732.7,6,33,0,80,21,43
1982,10.029,525.4,14,67,0,70,16,28
1983,10.2,591.7,17,64,0,71,13,6
1984,9.23,672.2,7,38,0,66,1,10
1985,8.642,461.4,4,37,0,107,41,58
1986,9.292,555.6,8,48,0,73,30,34
1987,9.038,444.0,2,28,0,61,29,28
1988,10.106,678.9,3,24,0,47,1,11
1989,10.329,529.5,6,40,0,60,6,0
1990,10.436,570.3,8,39,0,47,8,12
1991,9.55,355.8,10,52,2,75,24,14
1992,10.281,595.3,15,50,1,50,14,1
1993,9.793,527.0,6,42,0,66,24,3
1994,10.901,571.2,14,46,0,41,5,6
1995,10.074,727.5,12,51,0,60,16,11
1996,8.442,484.0,2,35,0,91,34,39
1997,9.982,437.4,7,50,0,58,19,34
1998,10.138,588.6,14,40,1,64,14,21
1999,10.596,545.2,8,52,0,55,6,18
2000,10.887,687.7,4,39,0,34,5,2
2001,10.331,622.0,14,46,0,59,8,11
2002,10.516,707.5,5,40,0,46,17,20
2003,10.771,323.5,25,88,7,81,13,16
2004,11.169,321.5,10,37,0,49,3,18
2005,11.918,242.1,12,33,0,30,10,8
2006,10.689,533.8,19,61,2,74,17,22
2007,11.029,529.8,5,50,0,44,8,2
2008,10.53,435.7,12,51,0,64,5,8
2009,10.35,587.7,8,47,0,71,20,28
2010,9.092,652.2,14,48,0,102,45,77
2011,10.858,475.5,7,63,0,69,6,10
2012,10.399,518.3,12,64,0,61,17,19
2013,9.86,567.0,13,47,2,85,21,26
2014,11.524,610.1,8,46,0,31,1,7
2015,11.27,377.0,26,62,3,52,2,4
2016,10.601,603.2,13,57,0,59,8,5
2017,10.916,540.5,15,63,0,56,10,8
2018,11.751,501.2,28,93,1,57,8,12
2019,11.197,529.3,23,69,0,57,6,6
2020,11.661,421.3,17,68,2,44,1,2
2021,10.146,611.0,6,44,0,64,8,14
2022,11.839,498.4,27,88,0,51,7,10
2023,11.19,509.0,19,78,0,74,23,8
2024,2.218,44.1,0,0,0,19,7,5
